vui	1.22094461663	0.0161841847394
ad	1.13937293222	0.0977558691509
cùng	1.13708161268	0.100047188694
đê	1.11366025634	0.123468545032
b	1.11281958633	0.124309215043
rẻ	1.11223447993	0.124894321441
triển	1.1050760453	0.132052756072
))	1.09039011793	0.146738683438
giảm	1.07917570446	0.157953096909
tuyển	1.07841648247	0.158712318905
ahihi	1.0680399127	0.169088888669
sắm	1.06619081642	0.170937984953
ok	1.06531280723	0.171815994141
😂😂😂	1.05941014274	0.17771865863
kìa	1.04968984048	0.187438960893
mai	1.04644454883	0.190684252544
đang	1.04560569271	0.191523108658
cn	1.04382148721	0.193307314159
rảnh	1.04356250722	0.193566294149
)))	1.03677055669	0.20035824468
hihi	1.0345060845	0.20262271687
tag	1.03404724197	0.203081559403
mát	1.03292837053	0.204200430842
rủ	1.02147119884	0.215657602533
chiều	1.01948486678	0.217643934593
ha	1.01170242355	0.225426377823
t7	1.00979708988	0.22733171149
hehe	1.00881579932	0.228313002056
đi	1.00489585091	0.232232950462
dạng	0.999581802589	0.237546998784
free	0.99651892039	0.240609880984
lạc	0.995877947625	0.241250853748
thủy	0.994289473392	0.242839327982
vẽ	0.992655169231	0.244473632142
dinh	0.989627282417	0.247501518956
trà	0.987113826442	0.250014974931
hẹn	0.983449231155	0.253679570219
nao	0.981694667072	0.255434134301
thăng	0.981384531384	0.25574426999
chơi	0.981230208225	0.255898593148
trưa	0.98078232423	0.256346477143
<3	0.978955360008	0.258173441366
học	0.978795386738	0.258333414636
nắng	0.978241621297	0.258887180076
😁	0.974605245768	0.262523555606
quán	0.974543575013	0.26258522636
))))	0.974177241855	0.262951559519
sn	0.973140979009	0.263987822365
nhiệt	0.972894790169	0.264234011204
hốt	0.972312669777	0.264816131596
ms	0.970719494187	0.266409307186
hồng	0.969175418633	0.26795338274
bn	0.967890065428	0.269238735946
😍	0.967472249466	0.269656551908
áp	0.966849272702	0.270279528671
😂😂	0.964805468896	0.272323332478
thử	0.96298658581	0.274142215564
vietnam	0.95873050101	0.278398300364
buổi	0.958488084099	0.278640717275
đón	0.957800680621	0.279328120752
mừng	0.957604181786	0.279524619587
huyền	0.957113526047	0.280015275327
dầu	0.956837199315	0.280291602059
chào	0.955955125232	0.281173676142
lượng	0.955663545835	0.281465255538
20%	0.955654929505	0.281473871868
)	0.955210840322	0.281917961051
tối	0.955104495058	0.282024306316
đêm	0.95423200786	0.282896793514
thích	0.950617890841	0.286510910533
ae	0.94992521354	0.287203587834
mún	0.949463385844	0.287665415529
đãi	0.949084701144	0.28804410023
bận	0.946591546	0.290537255373
#bigc	0.945067100958	0.292061700415
ạ	0.943623881199	0.293504920175
e	0.943044257569	0.294084543804
trang	0.942951430802	0.294177370572
nướng	0.942223594412	0.294905206961
hương	0.941069615026	0.296059186347
ạ	0.940503699388	0.296625101985
lượn	0.940439609775	0.296689191599
add	0.939831586669	0.297297214704
iu	0.939825883304	0.297302918069
hội	0.939600347256	0.297528454117
mời	0.938308935809	0.298819865564
đại	0.936773772389	0.300355028984
ngon	0.936357908493	0.300770892881
đông	0.9360427646	0.301086036774
chúc	0.934662487118	0.302466314256
bàn	0.933573992128	0.303554809245
henna	0.93149514185	0.305633659523
hi	0.931406359505	0.305722441869
bbq	0.930419426775	0.306709374598
:d	0.929359343934	0.30776945744
chở	0.928429312568	0.308699488806
đinh	0.927645042836	0.309483758538
chọn	0.926327206201	0.310801595172
ké	0.926166020962	0.310962780411
t6	0.926019531102	0.311109270271
ê	0.925976823274	0.311151978099
7	0.925697427015	0.311431374359
hả	0.923822001898	0.313306799475
chuẩn	0.923224765302	0.313904036071
tầm	0.922711366277	0.314417435097
hk	0.922608429109	0.314520372264
tha	0.922523179935	0.314605621439
cuoi	0.921824703923	0.31530409745
hỏi	0.921325137234	0.315803664139
rộng	0.921321655067	0.315807146306
đc	0.920629810442	0.316498990931
hiến	0.918788481325	0.318340320048
hjhj	0.918515357957	0.318613443416
hộ	0.917565181053	0.31956362032
mỳ	0.917563438161	0.319565363212
t	0.916880686062	0.320248115311
tiện	0.916080237483	0.321048563891
suất	0.915771480223	0.321357321151
đứa	0.915627404255	0.321501397118
tuần	0.915219782053	0.321909019321
giao	0.91511608694	0.322012714433
😂	0.914904009834	0.322224791539
bùi	0.914346334086	0.322782467288
muộn	0.913405796848	0.323723004525
rãnh	0.913405510838	0.323723290535
vũ	0.913315077691	0.323813723682
chị	0.913207601706	0.323921199667
ngố	0.913001140729	0.324127660645
đình	0.912868121935	0.324260679439
hum	0.912401528771	0.324727272603
hn	0.910897878861	0.326230922512
hùng	0.910853398752	0.326275402622
cuối	0.909917455766	0.327211345607
ưu	0.909689342968	0.327439458405
thư	0.909444648742	0.327684152631
ơn	0.909427618663	0.32770118271
cụm	0.909221567464	0.327907233909
t2	0.909120727978	0.328008073395
bui	0.909017044574	0.3281117568
mệt	0.908366766687	0.328762034686
nhật	0.908334680648	0.328794120726
đặt	0.907665692155	0.329463109218
đầy	0.906263457635	0.330865343738
ước	0.905484404358	0.331644397016
nhà	0.905464734875	0.331664066499
tìm	0.905351338622	0.331777462751
to	0.904548907314	0.332579894059
dag	0.904002037834	0.333126763539
m	0.903979063943	0.33314973743
phố	0.902596664656	0.334532136717
ngắm	0.902196823753	0.334931977621
quỳnh	0.902081029898	0.335047771476
my	0.901590022724	0.335538778649
50k	0.900525914822	0.336602886551
choi	0.900309635257	0.336819166117
oy	0.900196570531	0.336932230842
kem	0.90013675368	0.336992047694
tuyệt	0.899919339843	0.33720946153
tranh	0.89942811657	0.337700684803
